"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Laeso_seaway","Laeso_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic"
50.79948,1.59595,2018,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1044,951,876,837,5297,1071,1071,1009
51.6,3.9,2018,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,888,785,718,679,5502,1013,914,844
43.52279,3.98186,2018,9,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.28,4547,1604,4379,1526,2255,673,4573,1661
52.96,4.73,2018,9,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,5.48,724,633,554,523,5604,1101,751,692
47.67445,-3.19909,2018,10,"France","HUMAN_OBSERVATION",47.65,-3.24999999999999,4.69,1727,1443,1559,1324,4756,1256,1754,1501
47.66122,-3.21095,2018,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1727,1441,1559,1322,4756,1253,1754,1498
50.76333,1.5325,2018,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1044,957,876,843,5297,1072,1071,1015
51.04325,2.36981,2018,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,988,901,819,789,5357,1053,1015,960
47.6714,-3.2083,2018,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1727,1440,1559,1321,4756,1254,1754,1497
51.04325,2.36981,2018,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,988,901,819,789,5357,1053,1015,960
50.76339,1.53259,2018,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1044,957,876,843,5297,1072,1071,1015
51.04325,2.36981,2018,10,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,988,901,819,789,5357,1053,1015,960
60.28158,5.202879,2018,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,584,481,481,438,6350,1825,601,474
51.62975,3.91451,2018,11,"Netherlands","HUMAN_OBSERVATION",51.65,3.85000000000001,4.99,879,782,709,675,5491,1020,906,841
51.71136,3.99524,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,665,5502,1018,893,830
51.74068,3.84578,2018,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,869,774,699,667,5495,1027,896,833
51.33322,3.20146,2017,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.04,930,837,760,728,5431,1029,956,896
54.265617,8.654615,2017,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,528,368,358,295,5917,1124,554,426
51.33344,3.20265,2017,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.1,930,837,760,728,5431,1029,956,896
54.290855,8.591652,2017,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,527,367,357,292,5910,1128,553,425
59.349648,5.293637,2017,6,"Norway","HUMAN_OBSERVATION",59.35,5.35000000000001,3.2,480,412,377,349,6252,1724,497,415
59.347981,5.29255,2017,6,"Norway","HUMAN_OBSERVATION",59.35,5.35000000000001,3.27,480,412,377,349,6252,1724,497,415
59.409532,5.26923,2017,6,"Norway","HUMAN_OBSERVATION",59.35,5.35000000000001,8.06,480,412,377,349,6252,1724,497,415
59.341779,5.28769,2017,6,"Norway","HUMAN_OBSERVATION",59.35,5.35000000000001,3.65,480,412,377,349,6252,1724,497,415
59.341211,5.297132,2017,6,"Norway","HUMAN_OBSERVATION",59.35,5.35000000000001,3.16,480,412,377,349,6252,1724,497,415
53.35,5.2,2017,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,667,575,497,465,5665,1119,694,634
53.563099,6.749925,2017,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,612,496,442,399,5764,1092,638,555
51.71136,3.99524,2017,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,866,771,696,665,5502,1018,893,830
49.48892,0.11775,2017,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1227,1131,1059,1017,5173,1084,1253,1189
53.702808,7.166781,2017,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,586,469,416,376,5799,1096,612,527
42.56014,-8.888603,2016,5,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2337,2161,2169,2041,4003,1725,2363,2219
51.3367,3.1994,2016,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,930,837,760,728,5431,1025,956,895
59.143547,-2.962096,2016,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,904,854,802,752,6000,1936,922,872
51.426,3.717,2016,7,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,12.53,911,810,741,705,5525,995,938,869
56.01415,15.7883,2016,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,451,317,633,427,6764,1309,475,309
69.900367,18.493234,2016,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1873,1453,1770,1520,7560,2855,1890,1400
51.65,4.1,2016,9,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,865,765,694,659,5508,1019,891,824
51.33353,3.20322,2016,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.13,930,837,760,728,5431,1029,956,896
51.33348,3.20344,2016,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.15,930,837,760,728,5431,1029,956,896
